invoice_id,date,store_id,product,quantity,unit_price,total,regions
44744907-35ff-4f33-a66c-acc4c453d9b2,2025-08-16,S-4,Guns,1,671,671,Chipata
c92a6179-8a88-4ba8-9c90-384e87b15a94,2025-04-06,S-5,Shoes,5,294,1470,Sinda
48b70741-50ef-4504-b95a-a0a95de7da4e,2025-09-10,S-5,Guns,7,757,5299,Sam
e9e531c8-d0f5-4134-b831-53ab5a6ea5f2,2025-08-21,S-4,Guns,1,206,206,Sam
117e9a76-e395-46e4-862b-7142b7f94397,2025-11-06,S-2,Laptops,10,1146,11460,Chipata
cbb3712c-d790-4ad0-86d1-68fba2b8a51a,2025-05-25,S-4,Pots,4,1258,5032,Sinda
6491511e-2973-4375-a5c4-5cde3b8e431e,2025-10-14,S-4,Shoes,9,355,3195,Sam
9db617f3-3cfd-4197-9ff5-720be840ff02,2025-03-02,S-4,Pants,2,1350,2700,Sam
a205a623-f268-4df3-baa0-9351d02603e5,2025-06-08,S-1,Laptops,8,67,536,Chipata
3b4b86f2-b60a-4ab3-bc33-d7348cbd6b26,2025-08-26,S-5,Laptops,5,230,1150,Chipata
138a60d2-aa0f-4e45-8e39-43ea226add46,2026-01-30,S-1,Pots,4,177,708,Sam
2ccf2453-f7d0-4721-9031-183b675cf725,2025-09-18,S-3,Pants,4,1203,4812,Sam
90674136-c5fa-4c8e-918c-3bfc9bd2fe4b,2025-04-17,S-3,Pants,10,352,3520,Sam
2f29d7c4-25a9-4a76-ac72-c497d7836e04,2025-11-27,S-4,Shoes,3,1401,4203,Sam
45788a9d-bd18-480f-8289-1647e0c3a27b,2025-12-17,S-5,Pants,2,945,1890,Sam
0c8f6bc7-8c05-4760-837c-28c798045d97,2025-07-19,S-4,Pots,9,1132,10188,Vubwi
74acdbaf-2d35-49d4-8e81-a6927a553a4e,2025-06-20,S-5,Phone,4,293,1172,Lusaka
c21428bf-beaf-4351-922c-fa609d298b8a,2026-02-04,S-5,Pants,8,1587,12696,Lusaka
92483f24-15e6-4044-a223-913f142d7119,2026-01-13,S-3,Guns,4,1160,4640,Chipata
9e777961-a9f0-421c-9658-6ef40288d93b,2026-02-19,S-2,Phone,4,1304,5216,Vubwi
a8afe3be-c162-4157-b79e-ab9408700069,2025-06-24,S-2,Laptops,1,595,595,Sam
86fd333d-1797-45c6-aa83-59f43270ba6b,2025-08-25,S-4,Phone,6,1081,6486,Sam
3dd660d9-63e3-446a-baf6-126c8c480aa2,2025-06-09,S-3,Pants,3,1907,5721,Lusaka
f59cf504-c305-4c16-8576-75651cbc90e9,2025-07-12,S-2,Laptops,6,284,1704,Sinda
d3e37358-2ebf-4778-96fa-cf5b7f3818db,2025-09-07,S-2,Phone,4,1849,7396,Sam
83ef4476-5387-40b3-bc85-0d49649d4786,2025-11-12,S-5,Shoes,1,1169,1169,Lusaka
96bcf114-bf29-4739-a086-993ce44342e5,2025-06-14,S-2,Shoes,1,1986,1986,Sinda
68a19b73-f9b5-4225-88b2-f897c9dbe9d0,2025-12-31,S-1,Shoes,1,1452,1452,Lusaka
3320c23e-f2b3-43e0-9863-d83c1560e781,2025-06-28,S-5,Guns,8,1478,11824,Vubwi
fc564e28-720e-404d-9a7f-331059bc66d6,2025-05-24,S-1,Phone,1,1063,1063,Chipata
aa83feb8-3cc5-46c5-9236-a4375b5c3828,2025-12-26,S-1,Laptops,3,1926,5778,Vubwi
77030ad3-9a5b-476f-a082-6a16bbc8a497,2025-10-07,S-3,Pots,7,600,4200,Chipata
4a9876bf-7640-42a9-a2b3-a72618e7f84e,2025-03-14,S-1,Pants,5,1060,5300,Sam
f57ae1fb-aaec-4e5c-8f70-3dfcc60ab838,2025-09-16,S-1,Shoes,5,1475,7375,Sam
ce0ecf44-22a4-4e23-9d16-1aa39d0c707f,2025-10-02,S-1,Shoes,6,863,5178,Sam
79bba06e-c741-4b69-975c-bfe74b328d83,2025-07-07,S-4,Pots,8,926,7408,Chipata
5eb573a3-f8df-4b01-b0d0-f80936d78e87,2026-02-02,S-3,Shoes,1,1484,1484,Lusaka
2aa12b35-0410-4132-a445-4ddc857242d3,2025-08-02,S-2,Guns,6,1954,11724,Chipata
33ef85ec-f690-4011-bd99-c2e1505d71f1,2025-08-23,S-2,Phone,9,282,2538,Chipata
363f0620-dd95-4989-812a-c01c05e33c28,2025-03-27,S-2,Guns,7,103,721,Lusaka
