invoice_id,date,store_id,product,quantity,unit_price,total,regions
a4b6c1dd-64e2-48c0-86fc-1266420dc2a6,2026-02-15,S-4,Guns,3,1629,4887,Chipata
4a98b50f-8805-4711-b3c1-4bd3999e1894,2025-09-04,S-4,Guns,2,937,1874,Lusaka
23770701-73df-41cf-a617-706ffcd164da,2025-06-26,S-4,Laptops,1,771,771,Vubwi
6eb2fd40-30b5-4466-ad43-8ecef633c30a,2026-01-22,S-3,Pots,1,1506,1506,Sinda
c573fbab-a43f-40d1-bc98-24c54cbadad8,2026-02-17,S-2,Guns,7,247,1729,Vubwi
7951dddf-f8a8-4a53-9094-62565f6dcbf2,2026-02-02,S-4,Pots,9,627,5643,Vubwi
207ea7fe-2e49-495b-a945-17d969a5fe7e,2026-02-18,S-2,Pots,10,1923,19230,Chipata
8898418d-f289-4f13-bd39-b4397f032149,2025-03-03,S-2,Guns,8,1995,15960,Sam
bdc3e519-1e7e-44d6-8e51-9d8deb9cd670,2025-07-29,S-4,Laptops,5,1006,5030,Chipata
c9b33cab-9a3d-4c01-8ded-1c363d43cf3b,2025-05-23,S-4,Guns,2,1475,2950,Chipata
b9df7e20-95a8-4f38-b8c3-63a6ec289b1e,2026-02-15,S-3,Laptops,9,297,2673,Sinda
e1b8a895-ee26-463a-ba28-e647bc34ab68,2025-03-27,S-3,Phone,10,398,3980,Sinda
ed56f4b2-31cc-4f86-8617-b266b0489a0b,2026-02-05,S-3,Pants,9,1782,16038,Chipata
b071ff02-f35c-44a8-b44a-b953eb07e71d,2025-09-14,S-5,Phone,6,1503,9018,Sam
883970a8-18f0-4178-bccc-e2f05293ca88,2025-05-16,S-3,Guns,9,200,1800,Sinda
4477e5a1-40ab-4522-9026-ee5c54569f93,2025-03-19,S-3,Guns,10,713,7130,Sam
97b45db1-3a42-45a6-b73d-52763843e776,2025-09-03,S-4,Phone,3,110,330,Vubwi
85e6efbe-1466-4965-8b8a-1c689cc2d258,2026-02-11,S-1,Shoes,1,471,471,Chipata
d8b0a62d-d979-4da1-8f4d-56358d208dcf,2025-07-31,S-1,Laptops,5,386,1930,Lusaka
44c718d7-cf32-4749-b2fe-7f8e46bddf46,2026-02-06,S-1,Laptops,2,144,288,Vubwi
88e7f789-8715-4536-ab5b-2c8bf1bb7706,2025-05-29,S-5,Pots,8,482,3856,Vubwi
6600df44-0cf3-481b-9c2b-c3dcd663cbc5,2025-05-05,S-2,Phone,4,880,3520,Sam
888b84f0-38fe-4885-baa6-39e221badbc8,2025-04-02,S-1,Phone,7,186,1302,Lusaka
1c7c6996-1f25-4643-acd0-b54490974c67,2025-08-19,S-1,Laptops,2,735,1470,Chipata
583c4ef5-3205-468f-9806-e78926d9d82e,2025-07-08,S-3,Shoes,10,1815,18150,Lusaka
13cef20c-0df5-4cea-8457-36812011cf3f,2025-07-28,S-5,Guns,8,85,680,Vubwi
a9e9fcbd-aa43-4831-bb07-bda30b38c82f,2025-03-06,S-3,Shoes,6,196,1176,Chipata
