invoice_id,date,store_id,product,quantity,unit_price,total,regions
15194a67-262d-4219-a384-b3c007a593b9,2025-08-22,S-4,Pots,2,1135,2270,Vubwi
a863c798-27ac-4ec0-92af-32e421744271,2025-11-23,S-4,Phone,2,424,848,Vubwi
e0f3b7ff-82dd-44fb-b06a-0dde0cb85710,2025-11-19,S-4,Pants,1,231,231,Vubwi
705c7e65-262e-4307-a59c-399ef5fd3ca3,2025-10-19,S-1,Guns,9,1746,15714,Sinda
acca9c70-58f5-4cb1-853e-f022e777b567,2025-09-26,S-4,Shoes,4,1071,4284,Lusaka
3f870a6f-e4b6-401a-a47f-c792343bf925,2025-10-09,S-5,Pots,3,1900,5700,Sinda
e6d02659-d876-4c4a-8e9e-c3c1a0ce3949,2025-07-14,S-5,Laptops,1,578,578,Sam
ac352219-a932-4cad-955c-dd385819f998,2025-10-31,S-4,Guns,10,144,1440,Chipata
4d774967-dc76-405d-9d13-ab845a57d555,2025-03-26,S-1,Pots,1,1468,1468,Sinda
68214f0b-69c5-460f-81b0-f8c1a646b966,2025-12-10,S-4,Laptops,3,1066,3198,Sam
35789416-4527-4e1f-88f6-fcf149a4595a,2025-07-01,S-3,Pants,7,1544,10808,Sam
ff733749-7855-4393-9ee2-82d0dee30e92,2025-03-02,S-5,Shoes,6,950,5700,Sinda
39a14648-7db4-4af1-8cc2-79d72e7f0365,2025-06-23,S-5,Pots,8,1838,14704,Sinda
38e44474-a843-4e78-be94-e32fbeb4a821,2025-12-08,S-4,Shoes,6,727,4362,Sam
7997d2dd-d53e-4163-a1a9-68413bbe960b,2026-02-19,S-5,Guns,9,1936,17424,Vubwi
e0609edd-3eb4-4ec5-ab19-22f1247db0d5,2025-03-08,S-3,Laptops,5,1221,6105,Lusaka
0b25e051-af85-4736-8722-048d71ca0c7f,2025-11-16,S-5,Phone,3,1859,5577,Sinda
0ec697a9-4294-4442-bf6b-98c3868234da,2025-07-03,S-2,Pots,3,1936,5808,Sam
339ec2f1-daf1-42b7-801f-49644838caf0,2026-02-05,S-5,Pots,3,154,462,Lusaka
9b2abcea-5a89-43d3-bb85-4458a1cf1123,2025-03-26,S-3,Pots,5,623,3115,Vubwi
6f5d72d3-7cd2-4ed9-9a2b-d2ada26247e2,2025-06-28,S-3,Laptops,10,921,9210,Sam
