invoice_id,date,store_id,product,quantity,unit_price,total,regions
c6af909f-1ba1-40db-9c1b-75b3988d12e8,2025-03-25,S-1,Phone,6,138,828,Vubwi
280cf2d6-28f4-4694-9526-e02b04f3a13b,2025-02-25,S-5,Phone,2,1178,2356,Vubwi
81b44d12-c851-4233-ab2c-0a23dbc3c794,2026-02-03,S-4,Phone,7,1412,9884,Chipata
67fde6a2-e97f-4ce3-bbbe-9e5f1f5000b7,2025-09-24,S-2,Pots,7,123,861,Sam
d068135d-6329-4225-ac38-6c46fa297327,2026-01-09,S-5,Pants,5,755,3775,Sam
2790da6e-b61a-4e99-a888-36e8e3de7ae6,2025-03-30,S-5,Guns,9,496,4464,Sinda
a699c06e-4dbb-42f4-9a9b-3c9bcdd404cf,2025-08-26,S-1,Pants,4,1150,4600,Sinda
fab8da9c-0891-4ecf-945e-b2f232f60a0f,2025-08-17,S-4,Pots,10,1016,10160,Sinda
fdfdaac1-3629-410d-a572-c16dbf6f91ef,2025-02-27,S-2,Pots,5,587,2935,Chipata
8ca374cc-0360-408f-a01c-490cdf5ecbe0,2026-01-10,S-5,Shoes,2,829,1658,Chipata
c64ff852-e369-4ba5-889c-f019e25eda47,2025-11-30,S-4,Guns,3,600,1800,Lusaka
cca65e36-b4f5-4df1-bebd-39a46eb11773,2025-06-20,S-4,Pants,7,135,945,Vubwi
4d135166-332c-4eca-a352-33b683f16e73,2025-06-30,S-5,Laptops,3,90,270,Chipata
b7a36716-0125-4f32-9f35-5e941f561313,2025-11-02,S-4,Phone,3,569,1707,Vubwi
f306b167-65f2-4cca-a5f0-54077b03961f,2026-01-21,S-4,Laptops,3,866,2598,Chipata
30d7c496-50c5-4783-a355-0f3be64c55d5,2025-10-29,S-1,Guns,1,705,705,Lusaka
37ee4e8f-458b-4817-9d55-c9ffd14d470b,2026-01-11,S-4,Phone,5,988,4940,Lusaka
cfc07337-59ed-467a-a4eb-b5828a2f7785,2025-06-13,S-2,Phone,9,1141,10269,Lusaka
a6982198-92e1-4d57-8b80-6e9fdb57d39b,2026-02-22,S-4,Laptops,10,1645,16450,Lusaka
478b4afd-1d00-4786-a858-c5abce8a7066,2026-01-20,S-4,Phone,5,724,3620,Sinda
cd501f56-b03a-42a2-92fe-cef2ad46fa64,2025-10-13,S-4,Guns,10,1986,19860,Sam
4996a697-6252-4c42-9468-f482ed99ba8d,2025-07-14,S-5,Shoes,2,696,1392,Sinda
74f31979-930a-4ff3-bb3b-35df0e525649,2025-11-20,S-4,Laptops,5,1003,5015,Vubwi
2de26105-fb1d-418c-9ff5-47d612d2095e,2025-04-19,S-3,Guns,8,1984,15872,Chipata
fe0aecce-f364-4cac-9e87-33b7e41a351c,2025-09-06,S-2,Shoes,3,1697,5091,Sinda
d2788784-aaae-4d3c-947c-b783c0b3fd26,2025-12-24,S-1,Phone,4,354,1416,Sinda
e2fe75a7-950f-49f3-9937-80f964aca961,2025-03-27,S-2,Guns,5,1902,9510,Chipata
90e94db4-4671-4568-9232-2b8bf21e9107,2025-04-08,S-5,Guns,3,1558,4674,Chipata
55bd5fe3-5192-4fdb-a0d0-3b2d17d33755,2025-05-03,S-1,Guns,1,1240,1240,Vubwi
893c97d5-6f0f-4acf-a9ad-3575d2828418,2025-12-21,S-2,Pants,1,1371,1371,Sam
01430465-d957-490d-b202-8dd4875c3feb,2026-01-12,S-4,Phone,2,126,252,Lusaka
c3f35a7e-caed-4b2b-b04f-64ba7288774e,2025-05-19,S-4,Guns,7,1163,8141,Sam
3e32d29d-8eff-4dcf-b895-97317e077663,2025-05-23,S-4,Guns,5,1327,6635,Lusaka
01f43384-2d79-4bd8-a227-e2ab496fb82e,2025-03-13,S-1,Laptops,2,1698,3396,Sinda
9afa0715-d0fb-42da-9a0a-b388eece9ec1,2025-07-19,S-1,Pots,7,220,1540,Lusaka
5ed06069-6726-4973-9c42-12c9495e7ce5,2025-08-30,S-5,Pots,6,290,1740,Lusaka
17fd5067-cb67-415b-8802-f6027ca795d3,2025-04-18,S-5,Pants,10,1439,14390,Sinda
8450c967-d9e2-49ca-a76e-34f4fe589244,2025-09-17,S-2,Laptops,2,1124,2248,Vubwi
b79dc4eb-9a63-4e76-af56-6a1fce13123f,2025-06-20,S-3,Pants,3,1306,3918,Chipata
048e3163-0eb6-421d-94ef-39f69ddd7606,2025-05-08,S-4,Guns,3,1182,3546,Sinda
f19149a3-200a-4b1b-9e85-7da500b8d4bc,2026-01-23,S-1,Shoes,9,1964,17676,Sam
a82999b2-049b-4e8e-b9cb-404b526603bc,2025-03-07,S-5,Pots,5,1077,5385,Lusaka
e9a74ee8-46f3-4a5e-b89f-495a8fd50b86,2026-02-17,S-2,Guns,1,1003,1003,Vubwi
4365d931-9c30-4438-a0d1-e2d9a74864da,2026-02-17,S-2,Guns,4,734,2936,Vubwi
