invoice_id,date,store_id,product,quantity,unit_price,total,regions
636144a7-4199-4200-bd71-f30433c4ccab,2025-04-24,S-5,Shoes,6,520,3120,Sam
a8ef8720-043d-4b4a-a3c5-4a274b3a0b8b,2026-02-03,S-5,Pots,2,1525,3050,Vubwi
8066c14f-8ecd-440d-bd26-857d0d88f8e1,2025-11-30,S-4,Pots,8,1807,14456,Lusaka
e82f9547-494e-4f18-8a4c-8709a5f2d723,2025-05-14,S-4,Phone,5,649,3245,Lusaka
0c9134a8-2cb9-481c-a758-4ef11c676756,2025-04-18,S-1,Pots,3,218,654,Lusaka
439a89ca-3213-4ecb-9a50-75b6887bcc3a,2026-01-24,S-2,Pots,1,1400,1400,Lusaka
cc0be2c6-9e6e-4218-816d-0eee0089cd9b,2025-08-17,S-3,Guns,6,1269,7614,Chipata
490edc45-116d-444f-80ed-162574c80ce6,2025-02-28,S-4,Pots,6,1755,10530,Lusaka
9e768639-354f-429c-b13f-af11b9cdf05a,2025-03-22,S-5,Pots,5,470,2350,Sinda
a251bc18-244f-4227-9297-b8bcb75674ff,2025-05-16,S-5,Pots,6,53,318,Lusaka
12ec95df-533a-494c-8720-16d6cf8747c5,2026-01-25,S-5,Phone,9,1897,17073,Sinda
4d4604b9-1f86-4f86-aa3c-711bf4e5eb40,2025-06-14,S-4,Guns,9,234,2106,Lusaka
22fa9e55-175a-4710-a4a5-e270f8429e65,2026-02-14,S-3,Laptops,9,1044,9396,Vubwi
9de14ad8-20e6-4241-9d0a-370e8f177096,2025-03-16,S-1,Shoes,1,1291,1291,Sinda
602cdf41-02f2-4304-a396-03ffacbb57e8,2025-06-16,S-2,Pots,10,1215,12150,Sinda
26b239ea-af02-4b1a-8930-e8fed829af1f,2025-09-12,S-5,Shoes,4,195,780,Sam
3001b070-cbca-415c-a623-8df9f8d2c67d,2026-01-09,S-3,Pants,4,433,1732,Chipata
516303ba-b577-4620-a03d-b3c422cb4c82,2025-08-24,S-2,Pots,9,1071,9639,Vubwi
ffcef0a9-348a-47c3-8a1b-905973d0720b,2025-03-20,S-2,Pants,4,1739,6956,Vubwi
d884acac-a05d-4923-8fe5-04aa46851a4f,2025-11-07,S-5,Shoes,4,1395,5580,Chipata
edcab143-af0a-4a3c-ad80-c18540193e8c,2025-12-02,S-2,Phone,9,1308,11772,Chipata
92a114bf-a3bc-4aaa-9917-ec081bc093a0,2025-12-29,S-4,Laptops,7,1476,10332,Sam
391ca2fc-9f68-4f32-a29b-4bc5826aa4f5,2025-07-04,S-3,Laptops,7,1046,7322,Sam
baeaf558-d5f7-4f35-b1e7-658865a825d5,2025-12-17,S-4,Laptops,10,1060,10600,Lusaka
a6e57d1f-c56e-4078-9ea7-77f91f1955f0,2025-10-03,S-2,Pants,9,721,6489,Vubwi
49cb5e2a-71a2-409e-a033-958771edbcaf,2025-04-22,S-3,Pots,7,420,2940,Vubwi
d839d0d7-4c1e-4dd2-b852-5078998dc084,2025-04-15,S-4,Laptops,8,366,2928,Chipata
9de40959-82fb-4d0a-9e3d-5830e2c41b6c,2025-03-06,S-2,Guns,5,1157,5785,Vubwi
84fc3eb8-3655-411d-a55f-05067304c370,2025-06-27,S-3,Shoes,2,1339,2678,Lusaka
d41d80ce-9d83-4356-82e8-19963b25eb16,2026-02-15,S-1,Pants,2,1330,2660,Sinda
54e7e447-e953-4334-9666-fe570fa1ce97,2025-11-23,S-3,Pants,4,349,1396,Sam
17efc445-ea5f-43cd-87a4-b135bb7617fe,2025-03-10,S-1,Shoes,7,838,5866,Sam
45548fe7-04e8-4e7c-b542-50c3a89d1340,2025-11-08,S-3,Laptops,3,527,1581,Chipata
aa37dc56-51a1-4b35-973c-122c98c63d22,2025-05-17,S-3,Phone,4,112,448,Sinda
fcbd7be6-ef06-4f8b-bf0e-0275180bb465,2025-12-28,S-4,Shoes,7,468,3276,Chipata
55dbec04-6596-42eb-8ecf-fd0f91654dcb,2025-08-14,S-2,Laptops,3,1474,4422,Sinda
016b82e2-ee27-4146-8735-c61d214027c5,2026-01-06,S-1,Shoes,10,911,9110,Sam
795a98d6-2195-4f6a-bc4b-cb87809a44a7,2025-05-24,S-3,Pants,8,498,3984,Sinda
a71e3df1-4a70-4355-a4e8-4393664c9c6d,2025-04-07,S-5,Laptops,3,610,1830,Chipata
3612c2bb-a616-4f0f-84b8-ca0d018862a2,2026-02-14,S-2,Pots,10,1156,11560,Sam
5c1dab9b-7aa6-4d97-8212-352550c64226,2025-07-31,S-4,Phone,7,79,553,Sinda
43ace6d8-0b96-4a5f-b4a1-4f6800aa0f53,2025-07-29,S-2,Laptops,7,85,595,Vubwi
a33c0993-c2d6-48df-b578-d044cc07c408,2025-11-17,S-4,Pots,3,1164,3492,Chipata
8a913ca2-158a-4462-bcfa-a6722912d266,2025-06-05,S-4,Pants,5,1235,6175,Sam
275ddd4e-6533-4a8f-ae10-a92f1004454a,2025-03-11,S-4,Pots,7,1956,13692,Sinda
7ca6d282-cf64-4ce0-ad17-caaa97398ae6,2025-10-21,S-1,Pots,1,1033,1033,Sinda
47c5112d-ad96-4144-bb35-bd91f79f52c5,2025-08-18,S-1,Laptops,10,1147,11470,Vubwi
e16d45eb-3b14-46ff-9e0a-c89b669dc757,2026-02-05,S-1,Phone,6,818,4908,Sinda
6562742a-394e-4d0e-a8ef-f667e1bc7092,2025-12-27,S-4,Laptops,7,1582,11074,Sinda
ba776c11-0153-4aa9-aee2-013ecdd90939,2025-10-28,S-5,Shoes,8,742,5936,Sinda
4ad61081-511d-4572-b447-9d7272bcf224,2025-06-14,S-3,Pots,4,1388,5552,Lusaka
f81f4017-0e88-48f4-973a-726254f15f8c,2025-03-29,S-5,Pots,7,1250,8750,Sinda
9581aa57-cda1-44e0-bdd2-8c11462954ce,2025-11-10,S-3,Phone,3,165,495,Lusaka
292b3012-e27d-42de-ac02-9ddffe1dc39e,2025-12-10,S-2,Shoes,1,609,609,Vubwi
e037ca32-a460-402d-ba6e-42765a52004d,2025-10-06,S-2,Pants,2,1604,3208,Chipata
9012f8c6-2d66-4040-aa4c-7cf4a0cf7f7b,2025-10-27,S-3,Guns,1,363,363,Sam
b9e265b4-de22-44bb-85df-279df98a6773,2025-10-09,S-3,Pants,6,1992,11952,Vubwi
5dda4f34-84ce-473f-a6bc-6cecdf93e12d,2026-01-05,S-4,Phone,1,455,455,Sinda
9844e88a-bf3e-4257-8d22-4cb961b961ec,2026-02-05,S-1,Guns,1,1763,1763,Vubwi
b77ba2c0-f70f-47fa-a5e9-002156968c3b,2025-07-24,S-4,Guns,7,683,4781,Sam
76348f90-070d-4979-934c-6a86c34e4349,2025-10-04,S-5,Laptops,1,1761,1761,Sinda
00583bfe-c149-4784-97d9-4aed38c41cb2,2025-11-11,S-2,Shoes,8,854,6832,Sinda
3a711664-9e4c-4cae-b4ed-2b6ed79aecf8,2025-10-04,S-3,Phone,2,1090,2180,Sam
e012fa10-3139-4256-bc46-03c718a74654,2025-06-24,S-5,Pots,9,1253,11277,Chipata
5ac66c93-2ab2-4bfa-8b63-743948d53513,2025-08-25,S-5,Shoes,6,1324,7944,Lusaka
9a0a8175-19d3-4199-8440-1bf0b18f8b67,2025-11-20,S-3,Pants,3,542,1626,Sinda
55b0107f-a1e1-4720-88e6-919fdc1c5b5b,2025-09-09,S-3,Laptops,9,1425,12825,Sinda
dd9a3aff-d0cb-46ef-87ed-3e2e880fccfd,2025-03-19,S-3,Pants,2,198,396,Sinda
e9d59f6b-8651-4a2f-b5cf-376664795ea6,2025-10-25,S-3,Guns,4,1594,6376,Vubwi
86254408-9a78-45c5-bef6-28bf8b9ff7cf,2025-10-16,S-4,Laptops,3,704,2112,Chipata
a385d63f-7761-4d80-a43f-1e682a60bcfd,2025-05-01,S-5,Pants,7,1790,12530,Chipata
201706fc-5803-46ed-8143-e3a2692ff6da,2025-06-18,S-3,Pants,6,1336,8016,Lusaka
87189867-a845-43fe-9690-99ad6a1ef716,2025-08-20,S-2,Pants,2,866,1732,Vubwi
9991808c-4a83-45c5-ad58-ea49d792b3d9,2026-01-08,S-3,Laptops,3,1563,4689,Sinda
2c22a830-f5ae-4c23-8c7a-e32ad6cc914c,2025-10-29,S-4,Laptops,7,1682,11774,Sinda
