invoice_id,date,store_id,product,quantity,unit_price,total,regions
f71f3970-46fc-4876-8b17-aca5539d68f9,2025-06-11,S-2,Shoes,7,1280,8960,Chipata
0d7670f3-2a82-4258-9411-9b70cbc1cbb8,2025-11-19,S-3,Laptops,6,141,846,Chipata
cee61dc8-a87e-4317-977a-4ff44a61d946,2025-05-25,S-3,Laptops,5,515,2575,Vubwi
e72b2e03-ada8-4333-9bed-34baa0f97c59,2025-04-08,S-1,Guns,6,1752,10512,Sam
de5ce4c5-dcc0-458d-af5e-d7057db33754,2025-11-03,S-2,Pants,6,156,936,Chipata
44f596e8-e865-4dfd-a582-f281bb9db78c,2026-01-02,S-3,Phone,3,1662,4986,Sam
a76eec17-23e5-4fbf-bf9a-28cde4a9a86a,2025-10-23,S-3,Pants,9,1340,12060,Chipata
d1dacb14-57d8-49b1-9ea2-7bdfc983823d,2025-03-31,S-5,Pants,7,378,2646,Sam
22b7b399-db84-4cc3-b6ad-803707d67504,2026-02-16,S-5,Pants,4,1639,6556,Sam
381e117b-f2de-48e3-982a-c420239ed2bf,2025-11-09,S-1,Shoes,2,843,1686,Chipata
519d6c33-d378-49db-9bcb-211c8359b051,2025-12-28,S-3,Pants,5,1353,6765,Sinda
2140d4d7-4b23-4d14-b9ba-e9b9a8b4be90,2025-07-26,S-4,Guns,9,1352,12168,Sam
1fee282a-5b4c-47e9-bcd6-59f9ba12e04a,2025-08-07,S-5,Pots,6,686,4116,Lusaka
e24cdac7-5d06-43ba-bcdf-bb89710fe652,2025-04-16,S-5,Shoes,3,722,2166,Sam
2edda655-59fe-44a6-a2c6-e85f1807156e,2025-09-18,S-1,Phone,5,1233,6165,Sinda
af81f4cb-86d8-4340-bcb6-18bc297da2e6,2025-05-21,S-5,Phone,4,1346,5384,Lusaka
8b4ec8e1-8b2d-466b-a444-172af14b3771,2026-02-05,S-4,Pants,8,1311,10488,Vubwi
8d36f440-0ace-41a8-835f-e6143ac0a5f2,2026-02-16,S-5,Phone,3,1543,4629,Chipata
7eaca625-7302-472c-a025-d0b08aa26700,2025-09-09,S-1,Pants,7,1716,12012,Sam
2c86cd11-821e-4367-99c2-b8e3c25e65a5,2025-07-06,S-5,Phone,1,1110,1110,Sinda
63fdb7de-a1a5-4874-9eb4-f0e94e535fa1,2025-11-30,S-3,Laptops,7,924,6468,Chipata
6870b187-1278-4b37-a3a7-b18656b2c0c1,2025-05-15,S-5,Shoes,8,1165,9320,Lusaka
adca0b44-2204-493c-a192-0e4832f253b4,2025-04-18,S-4,Pants,2,998,1996,Vubwi
e570539e-e32d-41f0-9c02-4ef6ebad9087,2025-12-03,S-4,Phone,3,553,1659,Sinda
965639a0-c8e6-453e-b45c-18ea500138da,2026-02-23,S-1,Shoes,3,1845,5535,Sinda
facf61b1-3919-4e26-9a0b-f617afb2e207,2025-11-27,S-1,Phone,3,1247,3741,Chipata
8a144218-c087-4f00-bd02-1699ee4b9d66,2025-05-27,S-5,Laptops,7,1682,11774,Lusaka
8f84e39e-6062-416e-977d-c87d46474ec3,2025-05-08,S-3,Pots,4,928,3712,Vubwi
cdc7b475-e6e5-4aab-8557-bf865915b87b,2025-12-03,S-2,Laptops,8,84,672,Lusaka
b316a78c-2864-4597-962b-0e0646039dca,2025-05-19,S-2,Pants,3,1151,3453,Chipata
b32b6df1-29d1-48a5-a028-c72a3f7d863e,2025-03-27,S-4,Pots,7,1928,13496,Chipata
6bb9f652-90e6-43e5-9a89-7d5fcfcd96f1,2025-06-06,S-2,Pants,5,528,2640,Vubwi
9c5723be-49a7-47fe-a793-dd8727dcefc9,2025-10-28,S-2,Pants,7,1055,7385,Sam
bfe405fa-b3bc-4d96-9253-a18cb3bd9f36,2025-07-19,S-3,Phone,5,1332,6660,Sinda
1a18b129-c2ec-42dc-ab09-58adff6dae43,2025-09-19,S-4,Guns,10,1344,13440,Sam
ecd0549b-6c5b-43bc-8069-9713b72da777,2025-12-15,S-3,Pots,6,59,354,Lusaka
f9d2492c-a6d4-4bcf-adca-d45b120da042,2025-04-08,S-4,Phone,10,306,3060,Vubwi
ff7b0a27-450c-4cdf-b40a-34287a23d46f,2025-11-19,S-3,Pots,4,588,2352,Chipata
662090f2-325a-4d0b-81fa-c4448ce0a0b9,2025-07-30,S-4,Laptops,4,426,1704,Vubwi
684a9333-e3bd-47c5-bfa9-34d620562a69,2025-11-22,S-5,Shoes,2,1862,3724,Sinda
3cb84385-8883-4517-871d-6c2b59bad22e,2025-07-15,S-5,Phone,4,1764,7056,Chipata
fd70a3c7-6b2c-4dfe-8459-de3da76820af,2025-10-22,S-2,Guns,9,1466,13194,Sinda
812ffe30-2039-4b74-bc0f-56a4579ef834,2025-07-20,S-2,Pants,6,1364,8184,Vubwi
baf258f0-c815-4f16-a721-183d6a4caf49,2025-03-25,S-5,Laptops,5,1756,8780,Vubwi
59003c9f-966e-49c0-8a9e-0a7d1a0376ab,2025-04-16,S-1,Pots,7,439,3073,Chipata
e0b75178-3a1d-45fb-b42e-41b42f45d890,2025-07-23,S-4,Pots,8,262,2096,Chipata
668bcb42-78e6-41e1-bc61-ce91af7b04a0,2026-02-18,S-2,Pots,1,1866,1866,Lusaka
777298b4-cb43-4abd-87da-38237724e057,2025-06-14,S-4,Laptops,4,1408,5632,Sam
644b158a-6628-4ef9-a4ae-a4bef46f7306,2025-06-21,S-5,Pots,9,600,5400,Sinda
9c80d5ba-0c53-495a-a6aa-f58ad0c940b4,2025-04-16,S-4,Laptops,2,520,1040,Vubwi
b98df8b6-bdc6-4a90-ad20-28eba66b096b,2025-05-02,S-4,Phone,1,1408,1408,Sam
61a12043-001c-45cf-935c-11b6683e576b,2025-08-28,S-5,Pants,7,62,434,Vubwi
76b76fcd-16a2-4fbd-bcfa-c04de36622ca,2026-02-20,S-3,Laptops,8,1091,8728,Chipata
ff3a50f4-0acc-47e5-914e-6691d3d93a69,2025-07-19,S-1,Laptops,3,1697,5091,Sinda
51253905-e145-4ccc-9a7e-acb527f3b839,2025-10-18,S-5,Laptops,6,914,5484,Vubwi
b1d6e7c2-f9a3-4eca-b111-71b1dd29762a,2025-05-24,S-1,Pots,2,1791,3582,Lusaka
79a688c8-3d4b-4b40-8eaa-e3986ecf7390,2025-06-11,S-2,Guns,3,1211,3633,Lusaka
8b218a88-2395-436f-a4b3-5e623af4ee9e,2025-12-31,S-2,Laptops,4,990,3960,Sinda
bb167944-c2ed-40a4-adc8-bbc8ba9b0e50,2025-09-27,S-2,Shoes,10,945,9450,Chipata
71a52402-b94e-4936-b824-a741f05cc240,2026-01-20,S-2,Shoes,6,210,1260,Vubwi
43e286d9-5ea1-46ba-b939-26c020fca4d1,2025-05-09,S-4,Pots,7,1127,7889,Lusaka
2366a287-2e91-4d42-ac48-371444d9549d,2025-12-05,S-3,Pants,6,580,3480,Chipata
a84e3805-402f-48be-8336-51aa26c6e5a2,2025-11-17,S-1,Guns,8,1881,15048,Sinda
181e159f-ee4a-4acf-8991-d699ae7326b1,2025-05-23,S-3,Guns,5,1441,7205,Sinda
9ee1fda7-b424-4b55-a768-0b77d050e8f6,2025-10-29,S-3,Pots,6,1140,6840,Lusaka
8be0bcc2-02cb-429d-b05d-8ec4a2aad3f1,2025-10-29,S-5,Pants,8,1313,10504,Vubwi
2011a4cc-5873-47a9-93cd-d4b1f061c9e4,2025-07-02,S-2,Shoes,3,1482,4446,Chipata
f2ca5bb8-dea8-491c-a45d-1f44b996f161,2025-12-07,S-5,Phone,7,1439,10073,Vubwi
01bf635e-6b41-4257-9627-8bd5ac0965af,2025-09-04,S-5,Pots,4,168,672,Lusaka
2e9985e3-9f7f-49ad-9dcb-2e0c437a280e,2025-05-29,S-1,Pots,5,1185,5925,Vubwi
c7d666f8-b889-4e7d-a8a7-53a25deef21c,2025-12-31,S-4,Pants,4,464,1856,Sinda
f437b1cf-a33f-4c34-9711-d7aa75ffd6a2,2026-01-02,S-5,Guns,6,1924,11544,Vubwi
a41b1965-c543-4196-9ec4-a356f7bf6101,2025-11-16,S-2,Shoes,1,1089,1089,Sinda
f24c97e5-33cf-4e57-9846-e49707441e23,2025-10-07,S-1,Phone,8,669,5352,Sam
d4e26125-2654-4d98-8d6f-e759bed3bacd,2025-09-03,S-4,Pots,8,1386,11088,Vubwi
56d54e4c-89b1-4f8d-bab2-6352880e498d,2025-05-14,S-4,Guns,5,1682,8410,Sam
bd36abe7-acdb-42f7-bfd1-b5c941317219,2025-05-05,S-3,Guns,5,1044,5220,Chipata
c7a3305f-2028-401f-846c-b12fe8736636,2025-11-25,S-5,Pots,9,483,4347,Sam
cbcd902b-c75e-4b5b-aac7-1680ec1c76f6,2025-06-11,S-4,Shoes,6,1935,11610,Sam
3f41c0db-e1d8-4a0a-b17f-20cf7467120c,2025-11-06,S-1,Laptops,5,741,3705,Sinda
20604791-78a1-4e7b-a96f-1a954569a572,2025-04-17,S-2,Pots,8,1184,9472,Sinda
8161214a-c11a-46d4-9aa0-b59e43b97bdf,2025-09-03,S-5,Laptops,6,1949,11694,Vubwi
80c71791-cdf4-4357-8169-27d8be4e2877,2025-12-15,S-4,Pants,8,429,3432,Chipata
7c135414-3e83-4b5e-9f12-21bef57cb0f0,2025-02-27,S-3,Pots,7,1561,10927,Lusaka
692a6fe9-5c4a-4742-870d-ce3c232f0667,2025-12-27,S-4,Shoes,2,61,122,Sinda
da076924-64d1-42af-9eb4-f15a503bc0ec,2026-02-05,S-2,Laptops,10,595,5950,Lusaka
d209f11f-10f4-4559-b278-4d74bcb9f8b6,2025-06-02,S-3,Pants,10,1533,15330,Sinda
8457d7c4-ee6e-40b2-8ef9-515a781f1cba,2026-02-13,S-5,Laptops,7,1522,10654,Vubwi
5ac95145-5c19-4d9a-8896-d11fe3d5e1ca,2025-08-13,S-5,Guns,7,136,952,Sam
9cd8f4e9-5969-4c77-adaa-b12519c69a01,2025-06-28,S-1,Pots,9,1236,11124,Sam
e6fdb283-e5f6-4bb6-aec6-30b2d20b2fc8,2026-01-01,S-5,Pants,5,718,3590,Sam
bd8def5d-ed14-49da-ab95-6982280abad5,2025-07-15,S-2,Laptops,2,538,1076,Chipata
2c013e79-08e2-4a8c-b8fe-1482c242f559,2026-01-13,S-1,Laptops,4,180,720,Sinda
57a82572-2e0d-4ad9-925d-65f727f169f8,2026-01-14,S-4,Pots,9,249,2241,Vubwi
9b62e9ae-d710-4fb9-a4a3-a22759be3a2d,2025-03-05,S-5,Pots,9,1629,14661,Sam
d9f2ed51-6a3d-465e-a115-a7e73c30759d,2025-11-29,S-2,Shoes,3,760,2280,Sam
7929bdfe-c497-4ee1-b219-9bab5ecdf880,2025-07-11,S-5,Pants,6,1023,6138,Vubwi
4236af5f-707e-4c96-9f5a-87a2fa2bae9a,2025-12-01,S-2,Laptops,4,97,388,Chipata
ef440872-cd39-4d23-a878-db5722e68410,2025-04-25,S-4,Laptops,6,902,5412,Vubwi
2666e525-569d-444d-9fb8-a34de6dc0ed5,2026-02-18,S-2,Phone,5,1338,6690,Sinda
bfad2039-38c8-420c-bf31-af3bbd025e71,2025-10-10,S-5,Laptops,4,685,2740,Sam
4814bbed-ba56-4550-93ef-410cc7f88190,2025-10-17,S-2,Pots,1,1933,1933,Chipata
7056c481-834d-463b-9e9e-8deabf81bc0b,2025-12-30,S-3,Pants,6,726,4356,Sam
dd190da4-141f-4b4d-844a-77028bf85ef0,2025-05-04,S-3,Guns,7,298,2086,Sinda
af8c5d79-4c16-4a98-bb81-bfd7c7a15096,2025-12-17,S-4,Pots,1,90,90,Sam
1bdf5719-fda4-49cc-8c31-6aad453487b4,2025-07-20,S-2,Pants,3,139,417,Chipata
836cb6c7-b28a-4e74-9eca-440db765119d,2026-01-01,S-4,Pots,5,866,4330,Vubwi
fdc5b778-4509-49ba-9170-ae164ac3a1cf,2025-11-22,S-5,Pants,2,1219,2438,Chipata
e7ca7925-441a-4702-ad57-7a5e4fb5c38a,2025-10-23,S-1,Guns,6,577,3462,Chipata
fc9fc457-8b85-45d0-8459-fa97ccdbc287,2025-10-22,S-5,Shoes,3,1002,3006,Lusaka
