invoice_id,date,store_id,product,quantity,unit_price,total,regions
2c543ac3-9087-4c00-94a9-ff672de3cc60,2025-12-08,S-2,Pants,9,1336,12024,Lusaka
00cf98bb-3881-44a2-972a-e99711f1e1a8,2025-07-06,S-2,Guns,7,342,2394,Sam
b4220bcc-ce85-4dc9-9b96-4d73e0958df5,2025-07-19,S-4,Pants,6,1820,10920,Sam
adcfa887-cb71-4836-bb89-2be19bba7625,2025-10-15,S-3,Pants,8,826,6608,Sam
9b7963c4-001d-462b-875c-2fe073ff046c,2025-03-22,S-5,Guns,9,1904,17136,Lusaka
ac9becf7-972d-4467-a7e8-597eb063d600,2025-03-12,S-5,Guns,9,1363,12267,Sam
6e95c121-e641-4a07-93e8-3f6fcc4e9a5d,2025-08-14,S-1,Shoes,9,1537,13833,Vubwi
774525ab-14f4-44a3-a5c2-e2824a098a97,2025-05-14,S-1,Pots,9,1072,9648,Lusaka
c2f6101e-2ddf-4a29-bc80-707f02b37e82,2025-04-24,S-5,Pots,5,1300,6500,Lusaka
359a8143-e4d0-40d0-b705-55f439107f12,2025-06-02,S-2,Pots,8,266,2128,Lusaka
1ff08535-6ac1-4a0a-a13c-9cbe922b7c55,2025-07-19,S-3,Phone,4,289,1156,Lusaka
1888b9d2-32ba-449b-93da-bc342cdf3890,2025-05-01,S-4,Pots,7,1407,9849,Sam
6bb0692e-eb61-43b6-ada7-56d4ca4d5bde,2025-05-21,S-3,Laptops,4,836,3344,Chipata
c2c15edb-a59a-4380-9d5b-314eaec28416,2026-02-24,S-5,Phone,8,993,7944,Chipata
06a57888-182e-4ad1-9636-f89a34801af5,2025-10-30,S-3,Pots,1,362,362,Sinda
e91a99aa-cfd7-4274-900c-e617bda43884,2025-08-16,S-1,Phone,3,1948,5844,Vubwi
05b53024-4a6b-4270-86fa-ef2fec650024,2026-01-17,S-1,Laptops,3,319,957,Chipata
6daaafcc-a575-4b98-8424-3558eafc30f0,2025-12-25,S-4,Guns,1,1195,1195,Sam
9ca8a347-28f3-45e8-80da-ed8b26055e21,2025-07-13,S-1,Laptops,9,52,468,Lusaka
c35d3f53-22a2-47d6-b372-5dec23ca7e03,2025-07-03,S-4,Shoes,3,71,213,Vubwi
bb5cee22-b290-43ca-b6da-8445dfbed60e,2025-07-13,S-2,Pots,9,91,819,Lusaka
a63032cb-e34f-461a-bad8-cc6fa65c84d4,2025-11-16,S-3,Laptops,7,1568,10976,Sam
f54e9887-a53c-4108-893a-d7bfe1364fef,2025-11-30,S-4,Laptops,7,1502,10514,Lusaka
3b7e5a0a-7528-40ef-9822-e5dcb004789f,2026-01-15,S-3,Pots,10,1026,10260,Sinda
8292feeb-35ca-4d15-9664-bc971c13d16d,2025-10-04,S-4,Shoes,2,771,1542,Chipata
9c2fafb4-db29-4b20-9a2a-5096c642e3eb,2025-05-11,S-3,Laptops,2,1996,3992,Sam
0ebfabb3-e958-4789-8d14-93c16d13af96,2025-04-21,S-4,Laptops,1,1278,1278,Chipata
0895b07e-0da7-4be2-b037-f31a5bc8836d,2025-05-30,S-2,Phone,10,1786,17860,Vubwi
83db04dd-5b6c-4157-89ee-495cfe2a6d99,2025-06-06,S-1,Guns,8,206,1648,Chipata
5f6beb07-1904-46fb-afaf-5fe52b5d0c55,2025-07-14,S-1,Pants,10,1484,14840,Sam
b7e07371-3402-4c8e-b6c7-cfec55677280,2025-12-06,S-1,Laptops,3,1833,5499,Chipata
3b67f538-b7ce-4782-89f2-714d25449cc0,2025-07-13,S-4,Guns,2,573,1146,Sam
0f7a0cdc-315e-442d-9a00-0f169559793e,2025-12-10,S-5,Guns,1,869,869,Sam
374813d3-5f73-4bbe-bfdc-a68b56c23d9b,2025-09-28,S-3,Pots,3,1606,4818,Vubwi
d42db4c5-04ef-499a-a45c-9931eb762ad6,2025-03-17,S-3,Pants,7,1207,8449,Sam
fe3f7edb-fd57-463d-a828-646785cf6318,2025-03-12,S-3,Guns,4,1961,7844,Sam
058f2ebb-7276-4965-9b93-2d58404e8092,2025-12-25,S-3,Pants,2,288,576,Lusaka
956cb108-b386-40c7-8994-3d782e6c359f,2026-01-17,S-1,Guns,9,944,8496,Vubwi
55ce4803-016b-4ab7-b252-0439c5f678d9,2025-03-07,S-2,Pants,2,1827,3654,Vubwi
ed070491-2bfc-4287-97a3-caa723ab5879,2026-02-08,S-5,Pants,2,753,1506,Vubwi
