invoice_id,date,store_id,product,quantity,unit_price,total,regions
b0e38dd2-a1b2-40aa-a587-da1f7baaca0d,2025-09-21,S-4,Laptops,3,1362,4086,Sam
2c235a29-367e-44c3-97c4-da3fb948b72b,2025-10-24,S-3,Pants,6,1277,7662,Sinda
38fa9c27-b90b-4300-9658-4b4cca79d789,2025-09-02,S-4,Shoes,10,1065,10650,Sam
bbb26b48-d08b-4703-899b-31578d26edb9,2025-08-23,S-4,Shoes,4,276,1104,Sam
1c5333cb-a30b-427f-9421-7f7889ad93bb,2025-12-08,S-3,Guns,9,813,7317,Vubwi
cbd303fb-c941-43a3-86f0-f5113f59b2d8,2025-06-04,S-4,Phone,2,1683,3366,Sinda
9661c6d8-0044-4170-abb4-25711cb903e3,2026-02-09,S-4,Shoes,10,564,5640,Lusaka
834ce2a9-1afb-49b1-a34f-cd6088a00d76,2025-03-03,S-5,Pots,10,956,9560,Sinda
d0f88da0-de67-4cd8-9db0-9b7bd41bde06,2025-09-08,S-2,Pants,2,1304,2608,Sam
5efaec6c-e10d-4a85-adf9-870c7e572b20,2025-06-13,S-5,Pants,7,528,3696,Vubwi
e3634469-a18c-4080-933e-3db04d7a8c38,2025-03-29,S-2,Laptops,5,1368,6840,Sam
bfb6205e-9a20-49e6-9d26-678464e6e9eb,2025-04-17,S-1,Shoes,5,1131,5655,Sam
5cf6c88b-1e3e-4c8b-9f64-c9e179a8b29e,2026-01-27,S-2,Laptops,9,488,4392,Chipata
40212c7b-f7f8-45c8-8e63-0082dd0503af,2025-11-26,S-3,Phone,1,1071,1071,Sinda
21a3816a-6906-4a60-a1ec-abcc03dbba1b,2025-08-22,S-3,Pots,1,217,217,Vubwi
97227751-ff56-447e-97db-de2e1c99beb8,2025-11-30,S-5,Guns,1,1362,1362,Chipata
cb81c481-33c8-4ec3-b63d-05890ab18c26,2025-03-18,S-2,Pants,4,1118,4472,Vubwi
b91812dc-550b-4942-95f3-af8d1d691d30,2025-08-25,S-4,Pots,2,1023,2046,Chipata
67909633-fbf3-4953-a1c1-04bf59ab4702,2025-06-05,S-3,Pots,3,1678,5034,Sam
3fc00c8c-8ddc-4939-b49a-eb19f7d0bb59,2025-03-29,S-4,Phone,9,1703,15327,Lusaka
7ab42481-ca56-40dc-b9e6-6fb523f4a1fb,2026-01-03,S-2,Guns,4,1859,7436,Chipata
55882bac-6e1f-4477-a978-259000ca3a97,2025-05-31,S-5,Phone,4,889,3556,Vubwi
0bbe2c81-464c-4ee4-901d-baf33625ce66,2025-03-30,S-2,Laptops,4,402,1608,Chipata
7a0c147f-27b2-4e8f-b88a-2caee4f99524,2025-04-19,S-1,Phone,4,509,2036,Sam
ba9a73e9-2a53-4260-8a95-298b5e87ee73,2026-01-02,S-2,Pots,5,1828,9140,Sam
f4ba5a94-52f8-48b5-8540-dd711700f8c9,2026-01-09,S-1,Pots,9,1726,15534,Lusaka
1518ba1e-d540-43a6-ae57-5aa58a315bdc,2025-03-10,S-4,Pants,3,1502,4506,Vubwi
3d55d985-5531-48ce-bf0c-200e88560f61,2025-07-10,S-4,Shoes,6,1966,11796,Vubwi
f66b0691-cc8e-4286-ae57-220e819e4fb9,2025-04-18,S-5,Pants,3,1755,5265,Sinda
e4e9bd0d-51ce-429a-81db-fed9746ffc58,2026-01-25,S-4,Pants,8,697,5576,Lusaka
320aa6de-4a30-44fb-b9a3-73ed211e6b2b,2025-09-06,S-4,Shoes,10,337,3370,Vubwi
94649af6-3eaa-4b63-a267-58b0535b2bc8,2025-12-16,S-4,Pants,3,1947,5841,Sam
47ed278a-6b2f-4c9a-98a2-641f1ef75e4a,2025-09-28,S-1,Guns,8,1037,8296,Sinda
aab40ec8-1841-40f0-b398-891aead09a39,2025-11-11,S-3,Laptops,7,1959,13713,Lusaka
fe37a610-9509-4749-93b8-af3e05220056,2025-08-22,S-5,Pants,10,1070,10700,Lusaka
020eada0-7baf-442e-87d8-a629472a10ae,2026-02-06,S-2,Laptops,6,636,3816,Sinda
b8db23b4-8f33-4041-adcf-6bb1af18e7d8,2025-09-01,S-1,Guns,6,122,732,Lusaka
c803c14e-704b-4fd5-865f-722398dd32b7,2025-04-12,S-2,Pots,2,104,208,Vubwi
02e7b42f-063d-4e82-a750-2fc7e2d211cf,2025-03-08,S-1,Guns,2,1662,3324,Sinda
a7b5c877-0466-4682-aa01-9bb7d6108a8e,2025-03-11,S-2,Laptops,9,637,5733,Vubwi
00b8dc1d-b4b2-442b-8809-4872a59e0164,2025-08-15,S-1,Laptops,1,333,333,Lusaka
e9b338ac-4285-4c17-8667-78b319ff1387,2025-11-27,S-2,Guns,5,1579,7895,Sam
40de0356-bb97-47e1-b35c-ccc03240e8bd,2025-09-12,S-4,Shoes,7,1648,11536,Sinda
3ede4d0e-0dbe-4a01-adea-16c8463b4e48,2025-05-23,S-1,Pants,10,1118,11180,Chipata
f7aa38a7-1405-4525-ba11-e9e92f57cdc4,2025-03-17,S-1,Shoes,5,618,3090,Sinda
159b4d3d-5708-436e-b890-ef64721faaa9,2026-02-22,S-4,Shoes,10,1415,14150,Sinda
0f333fbc-3159-43f6-aa2c-5796218db448,2025-10-10,S-5,Pants,7,633,4431,Sinda
d582659a-56f4-468f-ac2c-935853d0e6f5,2026-01-12,S-1,Shoes,8,502,4016,Chipata
d6c72855-75b4-4546-9f3f-248dd8450898,2025-05-06,S-4,Pots,3,1844,5532,Lusaka
fab9c4da-1654-4c04-b409-814a54ba31a0,2025-11-08,S-1,Laptops,9,1161,10449,Vubwi
a43adc43-55ac-4840-86a4-60744d8bedf6,2025-07-23,S-2,Phone,10,54,540,Sinda
138a48af-0184-4310-a9b6-486354e6f5ee,2025-08-25,S-1,Shoes,9,337,3033,Chipata
