invoice_id,date,store_id,product,quantity,unit_price,total,regions
aa37ea72-fb4f-4501-aee5-3c7e35fcf2db,2026-01-04,S-5,Guns,1,707,707,Lusaka
d2c9274a-7d8c-483c-a21b-1ec208645100,2026-01-26,S-4,Pants,4,604,2416,Chipata
9d48cc75-f40f-49a6-8cfb-030529568479,2025-09-11,S-4,Guns,1,615,615,Sinda
1897a99f-2d3c-4053-8eed-53935f0780ea,2025-12-26,S-5,Phone,6,1561,9366,Chipata
03611714-e671-4c8a-9026-0b7d2a41b727,2025-04-29,S-3,Pots,4,1017,4068,Chipata
01a10f4d-5d82-4786-95d0-c8f0738a6829,2026-02-04,S-2,Phone,3,607,1821,Vubwi
436640a9-8e91-401d-bc0b-7cd19caf1832,2025-10-12,S-1,Pots,2,411,822,Sinda
bebc0345-dfc9-4e2e-9316-af7e17b3c512,2025-09-20,S-1,Shoes,8,1382,11056,Lusaka
0cc0f128-b300-4d2f-889b-ec4706965170,2025-03-24,S-1,Pots,4,808,3232,Chipata
bf734493-d8e1-4762-81fd-ba694a917aed,2025-10-23,S-3,Guns,2,61,122,Vubwi
df8fb832-a55b-409b-b26e-852c30b8d2e5,2025-08-08,S-5,Pots,9,1307,11763,Chipata
e7667649-1785-410f-aca1-fef6c2ed80dc,2025-11-10,S-4,Guns,4,1088,4352,Vubwi
c1d9e8bf-8c02-4325-905c-8fcabee49412,2025-06-17,S-3,Laptops,6,149,894,Lusaka
21ab0bcb-1e8d-4b3c-8b7f-555f2639bff2,2025-07-07,S-1,Pants,3,795,2385,Vubwi
72b8e73a-5cfd-4bc8-ac28-4ba5f88991e7,2025-04-07,S-2,Shoes,8,1956,15648,Lusaka
52d58454-c2ee-4c6d-9d7f-1a42b7e5cf13,2026-01-26,S-3,Pots,7,173,1211,Sam
025aefa7-16fa-41f9-a6b9-71a2f11a4b11,2026-01-04,S-1,Pots,3,297,891,Vubwi
f12cc6ce-e550-4823-981a-f0861edbf61f,2025-09-15,S-3,Guns,5,657,3285,Sinda
0b2e49e7-c539-4e9c-b38c-cbb797f1ee41,2025-04-09,S-1,Shoes,10,1827,18270,Sinda
48d9d4b9-aa1b-47fa-b69a-86cbbee71f2a,2025-08-04,S-2,Shoes,4,720,2880,Lusaka
84afefcd-4b55-4539-8656-840f79f9786c,2026-01-31,S-4,Laptops,1,796,796,Chipata
d01f1757-add6-46de-8818-ec1968819355,2025-12-10,S-5,Phone,10,995,9950,Vubwi
03c70feb-1c86-41c1-9f33-dea23aa9f119,2025-06-14,S-4,Guns,8,1791,14328,Sam
ce949ef7-0032-4cda-83e3-db7214ca8031,2025-03-10,S-1,Guns,4,1376,5504,Sam
a8dfe926-1f03-4f75-a92b-e928172f436c,2025-11-22,S-1,Phone,9,1867,16803,Vubwi
a207f3e6-6d1e-473d-bebb-553073a5b794,2025-05-11,S-4,Phone,8,292,2336,Lusaka
6798c79b-7526-4d38-b514-7ebbbaa0e763,2026-01-04,S-5,Laptops,2,269,538,Chipata
4d6ed474-55cc-4e9f-8366-b425a90beb46,2025-12-11,S-5,Pots,3,53,159,Vubwi
392f58a7-2991-4804-a365-93bee7b5a5b9,2025-07-30,S-3,Shoes,2,936,1872,Sam
f19e26e6-c0af-4f75-8466-b5f2153c7846,2025-09-05,S-2,Phone,5,1694,8470,Chipata
43cd042f-3973-45b2-aa4a-239bc9ccc0d2,2025-09-20,S-5,Pots,5,1223,6115,Vubwi
6d724633-b5a4-4560-9e80-80f7dbd6ef24,2025-03-20,S-3,Laptops,1,1122,1122,Sam
fafaf53e-ccdd-4074-9961-bfeab09c29d9,2025-07-26,S-3,Pants,9,197,1773,Chipata
d148523b-a97b-4285-a736-980aef6b4751,2025-08-26,S-3,Guns,1,1392,1392,Chipata
4082f65a-1fd3-4ba6-b1a0-3d1f34d3a300,2025-04-18,S-2,Shoes,1,1006,1006,Chipata
819dbf8c-c732-45a5-b8cb-0db5f17eb9b7,2025-09-01,S-1,Shoes,1,900,900,Lusaka
3ae0a34e-f825-434e-8683-b2d3e81fb89b,2025-09-11,S-4,Shoes,7,610,4270,Lusaka
c44ba760-ad2f-4003-9d78-fc0c76b4b322,2025-09-30,S-1,Phone,7,1005,7035,Vubwi
329964a3-09c4-4a99-bef2-a1c8423ff3a0,2025-11-18,S-5,Guns,1,1406,1406,Chipata
530961a5-3d9c-4c76-9522-f54c5aa8e948,2025-09-24,S-1,Pots,7,1052,7364,Sam
660db954-52c7-4048-a4d3-21870f5b2122,2026-01-08,S-3,Pots,1,1482,1482,Sam
2ba14287-8fca-4e7e-9fa4-c5e9f3428e2c,2025-09-04,S-2,Pants,2,130,260,Vubwi
2edf359d-6d8f-4617-af93-c123bcf4da3e,2026-02-20,S-2,Pants,9,719,6471,Lusaka
ad3e718e-5855-4350-9033-8bc0f83e6549,2025-04-08,S-1,Phone,1,1394,1394,Lusaka
2af36976-5620-43af-a277-2e78102eb1a3,2025-12-09,S-1,Guns,5,1947,9735,Chipata
0be251a8-4ae8-44d6-9e13-eaf533198ed8,2025-11-10,S-2,Pots,6,474,2844,Sam
5c620126-dbab-420d-8cbc-839572eb6fd4,2025-07-08,S-1,Pants,1,1529,1529,Sam
6f6d50e2-e3d4-4955-acf2-0628d77c85dd,2025-09-18,S-5,Phone,4,860,3440,Sinda
ff2c4366-a8c7-4b2d-a234-1cc9b29a3c81,2025-11-19,S-2,Shoes,5,384,1920,Vubwi
aeec1237-8be3-4665-8703-c393a182041c,2025-04-21,S-2,Guns,2,76,152,Lusaka
e0635ccd-adb0-40e6-8c20-2545df1b2a7e,2025-05-23,S-4,Laptops,5,171,855,Sinda
6fd5ccbf-4f9f-46ea-85a4-a393c35662d4,2025-08-14,S-4,Guns,7,179,1253,Lusaka
da3ed6ac-ed2f-48f9-978b-3feba2510bc4,2025-08-12,S-4,Guns,7,262,1834,Lusaka
59c86204-23d6-474d-93b5-8a18168556dc,2025-07-16,S-3,Pants,9,1646,14814,Vubwi
29334ff5-2e4e-45fa-b498-f9ad6e35d09a,2025-11-05,S-2,Pots,6,293,1758,Sam
e708ae59-d109-45f8-bac5-da0f3dea4a82,2025-07-04,S-4,Pots,7,685,4795,Sinda
f1a554f5-3b7a-4dab-9fe0-8fd83f781c78,2025-07-19,S-5,Shoes,9,313,2817,Lusaka
2c1fa164-067c-4a0b-b6b7-d1e705a7835d,2025-10-26,S-1,Pots,8,1354,10832,Sinda
71a6d2c2-3e77-44a1-84f6-7969685958a5,2025-07-13,S-4,Guns,8,641,5128,Vubwi
21e10974-7ae4-4d71-a1fb-973e74a6db06,2025-09-10,S-4,Pots,8,1342,10736,Sam
86fb626f-fd23-4057-9dcc-62f29086c601,2025-05-08,S-4,Pots,4,1293,5172,Sinda
20ad7886-dd1f-4893-b273-a0fcc3d4ae7a,2025-06-10,S-4,Phone,7,243,1701,Sam
17bf0b51-909c-440a-b69d-981f50114a04,2025-09-11,S-5,Pants,5,1245,6225,Lusaka
a3d9213e-b081-4e0d-aaae-935301988f9f,2025-07-24,S-4,Phone,7,819,5733,Chipata
ff562297-87c8-41be-8f61-0f73cadb072e,2026-01-03,S-4,Shoes,8,1697,13576,Sam
0ca78d7b-c17d-4d94-bc07-6fe0276c69a8,2025-07-15,S-3,Guns,10,274,2740,Lusaka
27a34b8e-f1f1-4063-b2af-6f82e62ed161,2026-02-21,S-1,Phone,8,714,5712,Vubwi
f210ab35-0671-4e98-bd36-dba7c6b0047b,2025-05-18,S-1,Phone,5,203,1015,Sinda
e66ed118-8996-43a3-8c72-ab0272cc630c,2025-12-05,S-2,Guns,7,1429,10003,Sinda
5e9b2331-5f0e-4a9a-b843-2b5a25f6a0a9,2025-10-01,S-3,Shoes,8,1678,13424,Sinda
4b53e9bc-cc9c-4462-a5ca-86c4f15244ea,2025-07-03,S-3,Pants,3,1658,4974,Vubwi
1c85295b-f455-413e-9fa1-38b59c629bb6,2025-09-29,S-3,Pants,6,1344,8064,Chipata
f196559d-f701-42b5-a94f-f1a087f0df81,2026-01-23,S-3,Shoes,10,1436,14360,Lusaka
c5f716fb-47d1-47d1-a406-04cd447c19f1,2025-10-22,S-1,Pants,8,1056,8448,Sam
2cdbfdc7-1a8a-4cd2-8e20-f6ed387c561e,2025-08-22,S-5,Laptops,4,721,2884,Sinda
87ef382b-3ca4-4f9f-85c4-827de3bc54bb,2025-09-30,S-3,Guns,8,914,7312,Vubwi
1ac4ff05-b410-4870-b75d-4146c93d9178,2025-07-14,S-5,Shoes,5,1467,7335,Vubwi
8130b5e7-1e9b-42ba-afef-f0b501cd4838,2025-06-13,S-1,Guns,5,374,1870,Vubwi
3170f2bb-44f6-41cc-ad82-3597d56a34e5,2025-12-20,S-4,Guns,10,141,1410,Lusaka
a9ec5c3a-a1f3-425e-88bd-9fe35d286e2a,2025-07-26,S-2,Shoes,7,539,3773,Chipata
81444d28-85f9-497c-8fa1-d4c3e6d3dec8,2026-01-26,S-4,Guns,3,179,537,Sam
df75b512-2487-4dea-a5bc-c7f3f5096698,2025-04-05,S-5,Phone,5,598,2990,Sam
1f96cd30-0bb3-40ab-a635-cda2a6783247,2025-02-25,S-5,Phone,5,870,4350,Sam
0fd2617a-0706-4353-9ddc-3db8eff7b0d1,2025-05-06,S-4,Phone,3,740,2220,Vubwi
3b763e39-52bd-4915-9e8c-b6eff33ab442,2025-05-21,S-2,Laptops,5,1196,5980,Sinda
9b1fc4e4-9644-4ca8-8dd7-c8c78c62374a,2025-10-13,S-2,Guns,2,1710,3420,Sam
618c9799-063a-4ee9-b7d7-e4770cb913eb,2025-02-25,S-4,Pants,1,1382,1382,Sam
dba12a35-4b49-474c-b9f3-1c0de856ed1b,2025-10-30,S-2,Pants,6,170,1020,Sinda
5047bf9c-0912-4f8e-a57a-88fc6c84ecfe,2025-12-05,S-3,Laptops,7,268,1876,Sinda
01b283f6-8e49-4b6a-8930-97b4aa31bb60,2025-04-30,S-2,Phone,9,1897,17073,Lusaka
121bcc17-c9ae-4a35-b630-ab341eadeb89,2025-04-19,S-5,Pants,1,644,644,Vubwi
ca5429c9-df35-4f2e-b634-c1d095c9e7fd,2025-06-07,S-3,Pants,4,1350,5400,Chipata
bc1d7c0b-8c23-4c35-b766-7b5d0ff40199,2025-05-09,S-2,Phone,2,387,774,Sam
1f3ce64a-8e01-4786-bfd9-e128075cb47a,2025-07-22,S-4,Pants,8,102,816,Chipata
5f736914-f2f7-4fe4-824e-101cab7dbc82,2025-04-07,S-1,Guns,7,1010,7070,Sam
923dc282-22da-4b74-8571-a37a7fc17dfc,2025-09-15,S-5,Phone,7,947,6629,Chipata
bbbb28e5-17e4-4bd1-9947-c6c572325679,2025-10-02,S-1,Pants,10,300,3000,Chipata
8c726d25-e2a5-4936-a64a-ed4d40d88f7e,2026-01-31,S-2,Phone,5,1902,9510,Sam
2d9a0343-1a23-48c5-b12f-2c4584d25e17,2025-12-16,S-3,Guns,7,1333,9331,Chipata
cd5aaea8-6e65-412c-b43c-f66c6e99ecbb,2026-01-20,S-4,Laptops,9,141,1269,Vubwi
0dcdf572-04ba-4c75-befc-64944aa45ebe,2025-05-24,S-5,Shoes,1,899,899,Vubwi
4bf8c7e3-c51a-4df1-a4d6-906129c74c41,2025-12-14,S-3,Shoes,7,503,3521,Sinda
65e6b171-7b37-4bd6-8c2e-1c1a5ff48276,2025-08-26,S-5,Phone,3,672,2016,Sam
640e54f9-ddf2-4ca2-ae7f-a739cdc602f8,2026-01-15,S-5,Pants,6,1912,11472,Lusaka
12ab3a9d-3d47-472d-b82b-25d1ba66ab3c,2025-03-27,S-2,Pants,5,806,4030,Chipata
2535ab87-6933-40c5-a3de-8815cfe64f28,2025-03-03,S-3,Laptops,6,192,1152,Lusaka
085088f4-84d3-42a7-90ac-1b35b8f58291,2025-05-14,S-4,Guns,5,1523,7615,Lusaka
e27eb3df-f0a0-415e-90c8-625478d7d50d,2026-02-10,S-2,Shoes,2,981,1962,Sinda
37face36-80da-4438-bb0a-3cf380361bcc,2025-08-12,S-3,Shoes,1,1696,1696,Chipata
