invoice_id,date,store_id,product,quantity,unit_price,total,regions
546b3c55-ce3f-4448-849d-18c2129dc44a,2025-05-05,S-3,Laptops,8,693,5544,Sam
e67499fa-f2b8-4377-b3bb-9513ed1df55b,2025-06-13,S-4,Pots,8,438,3504,Chipata
4038a05f-d9fe-40c1-b885-9c102ac51a01,2026-02-18,S-3,Shoes,2,1865,3730,Sinda
69f43778-44d7-499c-b2c7-9556d8e4e381,2025-07-30,S-1,Laptops,7,121,847,Lusaka
048780a8-2896-47e0-8e90-8b90f3882f9f,2025-09-18,S-2,Phone,5,506,2530,Sam
62387ead-ae26-4495-9aec-07f13a91134a,2025-05-10,S-5,Pants,2,1429,2858,Sinda
590f27d0-f972-406c-ad0e-23f1179d612b,2026-01-16,S-5,Laptops,1,1233,1233,Vubwi
02d4e98c-b585-42d5-a0ee-9c52072f228b,2025-07-01,S-5,Guns,5,1536,7680,Sam
47ace622-bd03-4335-8ed1-d93b68b3f18e,2025-04-14,S-4,Pants,9,286,2574,Chipata
9fe6d6e1-7e6e-4646-8830-f06c0c3caaee,2025-05-25,S-5,Laptops,6,399,2394,Sinda
879dc2be-1695-46ef-b501-a79fe5634d1d,2025-08-25,S-2,Shoes,6,355,2130,Vubwi
b70e1d4d-1f03-45ae-a13b-a7d27ea1acbd,2025-05-13,S-5,Guns,3,1837,5511,Sinda
1b871edb-726f-45c5-9bae-cbe13281d3ec,2025-10-05,S-4,Pots,6,571,3426,Sinda
d5fbd06d-af29-4c10-88f0-4d7c317a820a,2026-02-22,S-5,Pots,4,1268,5072,Vubwi
e3a1738e-3cb4-42f6-9c05-797acf76f983,2025-12-02,S-3,Pants,4,734,2936,Chipata
f4f50c7f-5809-4837-b7f1-47c11ff81f22,2026-01-10,S-2,Shoes,10,1657,16570,Lusaka
c0d50518-30ce-4cea-a82c-fc294b63923b,2025-10-13,S-3,Laptops,8,1163,9304,Sinda
bee01468-d532-437e-8e95-979c982b7a60,2026-01-28,S-1,Pots,1,740,740,Sinda
7dcb65e9-a058-4e0c-b61b-feb8a7becee8,2025-05-01,S-5,Shoes,8,1310,10480,Vubwi
1c7391f7-b70a-4d28-acd5-aedf865a40d1,2025-12-31,S-5,Phone,1,1335,1335,Sinda
f91925ab-c4ac-4da5-9c65-20c37445db4e,2025-09-18,S-1,Pots,6,91,546,Vubwi
f4445e91-1566-4c6d-955b-5dbe5093d8b6,2025-08-13,S-1,Pants,7,1088,7616,Sam
a78ac436-0eae-4755-a097-4521794c95fa,2025-03-18,S-1,Pants,8,1956,15648,Sinda
6a9b7a87-b9aa-4d46-ba1f-a8963b63d158,2025-05-16,S-2,Guns,1,1775,1775,Vubwi
78d83d5a-a41d-49e1-ab80-1e7bc75988c1,2025-08-30,S-5,Shoes,6,1456,8736,Sam
91c1ff1e-d644-482c-96c3-6f53736880ba,2025-06-07,S-3,Pots,3,300,900,Chipata
b8fc8331-ac6c-49b7-bad7-dd1e6f130ef7,2026-01-10,S-2,Phone,9,142,1278,Sinda
49b7a856-7891-46cd-ad4c-f6c07d61089b,2026-01-26,S-2,Pots,9,856,7704,Sam
86d89c3c-7cb0-4ff0-b3d3-e6febb0454fa,2025-07-01,S-5,Pants,8,482,3856,Chipata
2b8905f0-cc9e-4385-8279-022a57e9a6da,2026-01-20,S-3,Pots,5,1151,5755,Chipata
60258f4c-837f-4a29-b150-4771474befd0,2025-03-25,S-5,Laptops,5,1704,8520,Chipata
b31628dd-4b29-434d-8561-65e9db1c16e3,2025-03-25,S-2,Pots,5,409,2045,Sinda
babc3c8b-5b70-44a5-bb96-385159a6082b,2025-08-19,S-2,Pots,9,1453,13077,Chipata
88d4e5b6-0aed-44ae-b9d1-30b550cc1d6e,2025-08-25,S-2,Phone,1,1214,1214,Sinda
5597f9ae-0a3c-4bc3-b0a2-164997415d88,2025-08-24,S-4,Shoes,2,296,592,Vubwi
1b5ff7ab-e9fa-4d3d-840b-5031677648fe,2025-09-24,S-5,Laptops,6,70,420,Lusaka
cb4ae4f3-c2dd-42a3-a208-47ec2ae539c6,2025-11-28,S-1,Laptops,1,1528,1528,Lusaka
00b9379e-5b45-4eda-9786-b51d2b3e41df,2025-07-02,S-5,Laptops,9,378,3402,Vubwi
258baab2-2d86-4e6a-92d8-afdf3669dce8,2025-09-21,S-2,Guns,8,344,2752,Lusaka
4619e671-2e54-4c77-8f96-dea8b969925b,2025-12-02,S-3,Guns,6,1397,8382,Sinda
