invoice_id,date,store_id,product,quantity,unit_price,total,regions
3e8fc3fb-76f4-4a4c-bdfc-7aeab9336011,2025-03-20,S-4,Pants,5,277,1385,Sinda
aa83835a-243e-4e44-bcce-d1a3d965f146,2025-08-17,S-2,Pots,2,1485,2970,Vubwi
394353bc-ef09-4442-932a-fe48819c4526,2025-06-20,S-5,Pants,3,1627,4881,Sinda
82a441e3-e55f-4a49-a6ea-08ef26dc943f,2025-09-23,S-5,Shoes,8,1693,13544,Sinda
9fdd6c1c-4f06-487d-aa49-20980bf316e1,2025-12-27,S-3,Pots,4,1261,5044,Sinda
7f7d0dac-3a65-4203-9b37-7bdf0acfee49,2025-11-27,S-3,Guns,7,853,5971,Sinda
d2edc65f-50dd-4c7f-89d6-629758033ce1,2025-08-14,S-2,Phone,4,994,3976,Lusaka
a6b56b78-87c6-4ac7-adcb-d51b06293b0e,2025-06-29,S-1,Guns,9,1221,10989,Chipata
59a4f707-c0c2-4684-b15a-2fa515d536bf,2026-02-02,S-4,Pants,4,257,1028,Sinda
e0d195f7-f725-47a5-a5d0-3322bcbfacbd,2025-12-15,S-4,Laptops,3,1852,5556,Lusaka
49b4a5a1-1872-4362-ac94-8a0fa3111cc5,2026-01-11,S-4,Phone,10,1930,19300,Chipata
66d86b7b-fbef-4148-b27f-d95436c1bd3d,2025-04-15,S-2,Phone,6,1421,8526,Sam
9bf598fe-bb73-4d32-8174-c5bd2e099163,2025-05-16,S-1,Laptops,7,579,4053,Chipata
aee350bf-e37e-46a2-af3c-bbd32a2c6822,2025-05-16,S-1,Guns,10,1038,10380,Sam
899f1f1f-373a-4d5c-9be0-3e567ef6bec2,2025-12-09,S-4,Laptops,2,258,516,Vubwi
b0b8fdc7-ea41-4229-b7eb-37a280b5fdd6,2026-01-30,S-3,Guns,8,1022,8176,Chipata
6813a5b9-8f58-4f74-bbcc-6a13d3d37c04,2025-08-29,S-2,Phone,8,420,3360,Sinda
3f04febc-9c6f-4fe3-bb94-83935cf187f9,2025-03-02,S-5,Pants,10,376,3760,Chipata
2f12b273-34e0-468e-8975-60569bab8c9b,2025-03-15,S-1,Phone,10,1460,14600,Lusaka
e85927b8-cb09-4106-9667-369911f48be5,2025-10-01,S-1,Pots,6,238,1428,Lusaka
81d5e763-c6eb-41eb-98c1-1595c0b39dc7,2025-09-18,S-1,Pants,7,328,2296,Lusaka
07a91675-c77a-4e62-bc7d-e3fb8bc3dbd9,2025-08-16,S-5,Phone,9,1189,10701,Sam
a92c8857-e2aa-4665-97e9-b0bf85aae881,2025-06-20,S-5,Phone,2,997,1994,Chipata
1985a76a-440b-45b9-a3d2-43c75d9d3cc5,2026-01-04,S-3,Laptops,7,621,4347,Vubwi
1357b026-728f-4e07-b9f6-7ef43d25dce4,2025-08-17,S-5,Pots,3,1706,5118,Sam
48436ce3-6af3-4438-b2d6-85a582f8a0f8,2025-03-23,S-5,Guns,1,325,325,Lusaka
481ecb9a-a8d5-445f-a14e-0a07bc30c0be,2025-04-02,S-2,Shoes,7,505,3535,Chipata
9fa7f4d8-a966-4d72-8902-ab089a475f5b,2026-02-22,S-4,Guns,7,751,5257,Chipata
05ae6b8c-4281-4090-88db-eebad0ef6fdd,2025-03-16,S-5,Shoes,1,1697,1697,Chipata
4faf5ee0-1fc1-4a2e-8ed9-6d20fae7a3a8,2025-06-21,S-4,Pants,8,868,6944,Lusaka
fe1dd350-0efd-492a-8890-097e14d7fb93,2025-07-16,S-3,Phone,8,574,4592,Sinda
7e84d399-65cd-4945-91e3-4f180ab5ff82,2025-03-14,S-1,Pants,9,1860,16740,Sam
6ed59eca-a594-4ad7-a68f-22223a24ef05,2025-08-25,S-1,Shoes,3,511,1533,Chipata
f7dbd6f8-900f-4ad1-bc70-31c3c79e053b,2025-11-27,S-3,Phone,10,1687,16870,Sam
46630f59-ec81-4c51-9b64-5578d0c4ca04,2025-06-18,S-3,Laptops,1,444,444,Sam
2e033faf-e359-44f6-8915-88691a3ed9c3,2025-12-28,S-1,Pots,9,192,1728,Vubwi
8329b92d-a737-48c5-ae61-af43d1721e30,2025-05-28,S-3,Shoes,7,1245,8715,Sinda
b168682a-7b3d-4e77-8d88-3d09fd108f44,2025-11-02,S-2,Pants,8,1520,12160,Lusaka
136a43fa-d847-45c8-8eed-d62ceee6a43e,2026-02-13,S-2,Phone,3,833,2499,Chipata
b2b7bf25-8a31-48d5-a702-dae6f1a636c1,2025-04-12,S-1,Laptops,10,1434,14340,Chipata
ed4eee5c-bbf9-4616-8e79-e18687cb3173,2025-11-22,S-4,Laptops,1,1615,1615,Chipata
f78ac264-8125-45e8-b550-0bbdcae8ff7e,2025-08-24,S-4,Shoes,6,1601,9606,Vubwi
29054553-8ec1-43bf-99f7-ab4a1e935f18,2025-06-26,S-5,Phone,4,982,3928,Lusaka
966ce5c1-1bea-4e1b-a8a1-8d9cf049b861,2026-02-12,S-1,Shoes,9,528,4752,Vubwi
ba102809-51ff-425c-a25b-b4eee2f2e32c,2025-04-29,S-4,Shoes,4,1123,4492,Chipata
754522d7-5c3a-4905-a19a-46c7238b3987,2025-04-25,S-1,Pants,5,139,695,Sinda
9a0860d8-2b43-421d-a681-a5fde772c46b,2025-05-31,S-3,Pots,4,245,980,Sinda
bf535bb1-6d99-4e39-a913-0b434ab47e68,2026-01-01,S-5,Pots,10,1281,12810,Lusaka
62eb437c-da8d-44a9-9f0b-cc15de74a5b4,2026-01-13,S-3,Laptops,3,860,2580,Lusaka
